field parcel,full crop loss scaled,partial crop loss scaled,partial path
0040745050-A,0.0,0.0,dataset1/0040745050-A_BANDS-S2-L1C.tiff
0040330273-A,0.0,0.0,dataset1/0040330273-A_BANDS-S2-L1C.tiff
2470152284-A,0.0,1.0,dataset1/2470152284-A_BANDS-S2-L1C.tiff
0440024635-A,0.0,0.0,dataset1/0440024635-A_BANDS-S2-L1C.tiff
0440302804-A,0.0,0.0,dataset1/0440302804-A_BANDS-S2-L1C.tiff
0740134450-A,0.0,0.0,dataset1/0740134450-A_BANDS-S2-L1C.tiff
1060145130-A,0.0,0.0,dataset1/1060145130-A_BANDS-S2-L1C.tiff
2520157404-A,0.0,1.0,dataset1/2520157404-A_BANDS-S2-L1C.tiff
0150277854-A,0.0,0.0,dataset1/0150277854-A_BANDS-S2-L1C.tiff
0040533064-A,0.0,0.0,dataset1/0040533064-A_BANDS-S2-L1C.tiff
0040533266-A,0.0,0.0,dataset1/0040533266-A_BANDS-S2-L1C.tiff
0720127895-A,0.0,0.0,dataset1/0720127895-A_BANDS-S2-L1C.tiff
0830238861-A,0.0,0.0,dataset1/0830238861-A_BANDS-S2-L1C.tiff
1420195184-A,0.0,0.0,dataset1/1420195184-A_BANDS-S2-L1C.tiff
2880694276-A,1.0,0.0,dataset1/2880694276-A_BANDS-S2-L1C.tiff
1630023059-A,0.0,0.0,dataset1/1630023059-A_BANDS-S2-L1C.tiff
1630178966-A,0.0,0.0,dataset1/1630178966-A_BANDS-S2-L1C.tiff
0500002765-A,0.0,0.0,dataset1/0500002765-A_BANDS-S2-L1C.tiff
0500002866-A,0.0,0.0,dataset1/0500002866-A_BANDS-S2-L1C.tiff
1400626042-A,0.0,0.0,dataset1/1400626042-A_BANDS-S2-L1C.tiff
0690437815-A,0.0,0.0,dataset1/0690437815-A_BANDS-S2-L1C.tiff
0690510462-A,0.0,0.0,dataset1/0690510462-A_BANDS-S2-L1C.tiff
0180192452-A,0.0,0.0,dataset1/0180192452-A_BANDS-S2-L1C.tiff
0040142842-A,0.0,0.0,dataset1/0040142842-A_BANDS-S2-L1C.tiff
7610525222-A,1.0,0.0,dataset1/7610525222-A_BANDS-S2-L1C.tiff
7611030733-A,1.0,0.0,dataset1/7611030733-A_BANDS-S2-L1C.tiff
0860373125-C,0.0,0.0,dataset1/0860373125-C_BANDS-S2-L1C.tiff
1020059878-A,0.0,0.0,dataset1/1020059878-A_BANDS-S2-L1C.tiff
1020620963-A,0.0,0.0,dataset1/1020620963-A_BANDS-S2-L1C.tiff
1020631774-B,0.0,0.0,dataset1/1020631774-B_BANDS-S2-L1C.tiff
1020631875-A,0.0,0.0,dataset1/1020631875-A_BANDS-S2-L1C.tiff
1020632986-A,0.0,0.0,dataset1/1020632986-A_BANDS-S2-L1C.tiff
0100877067-A,0.0,0.0,dataset1/0100877067-A_BANDS-S2-L1C.tiff
9260261008-A,0.0,1.0,dataset1/9260261008-A_BANDS-S2-L1C.tiff
7080260372-A,0.0,1.0,dataset1/7080260372-A_BANDS-S2-L1C.tiff
0510066214-A,0.0,0.0,dataset1/0510066214-A_BANDS-S2-L1C.tiff
0510083489-A,0.0,0.0,dataset1/0510083489-A_BANDS-S2-L1C.tiff
0060003085-A,0.0,0.0,dataset1/0060003085-A_BANDS-S2-L1C.tiff
0040552060-A,0.0,0.0,dataset1/0040552060-A_BANDS-S2-L1C.tiff
1420272986-A,0.0,0.0,dataset1/1420272986-A_BANDS-S2-L1C.tiff
1420315931-A,0.0,0.0,dataset1/1420315931-A_BANDS-S2-L1C.tiff
0500017822-B,0.0,0.0,dataset1/0500017822-B_BANDS-S2-L1C.tiff
0040399789-A,0.0,0.0,dataset1/0040399789-A_BANDS-S2-L1C.tiff
3080016041-A,1.0,0.0,dataset1/3080016041-A_BANDS-S2-L1C.tiff
4800125832-A,0.06872852233676977,0.9312714776632303,dataset1/4800125832-A_BANDS-S2-L1C.tiff
4800125933-A,0.06389776357827476,0.9361022364217252,dataset1/4800125933-A_BANDS-S2-L1C.tiff
2720026914-A,0.0,1.0,dataset1/2720026914-A_BANDS-S2-L1C.tiff
2720073996-A,0.0,1.0,dataset1/2720073996-A_BANDS-S2-L1C.tiff
2720251630-A,0.0,1.0,dataset1/2720251630-A_BANDS-S2-L1C.tiff
9160077283-A,1.0,0.0,dataset1/9160077283-A_BANDS-S2-L1C.tiff
9160077990-A,0.0,1.0,dataset1/9160077990-A_BANDS-S2-L1C.tiff
2200108833-A,0.0,0.47745358090185674,dataset1/2200108833-A_BANDS-S2-L1C.tiff
2200109035-A,0.0,0.2631578947368421,dataset1/2200109035-A_BANDS-S2-L1C.tiff
1520210268-A,0.0,0.0,dataset1/1520210268-A_BANDS-S2-L1C.tiff
1520330308-A,0.0,0.0,dataset1/1520330308-A_BANDS-S2-L1C.tiff
1520439533-A,0.0,0.0,dataset1/1520439533-A_BANDS-S2-L1C.tiff
0830076284-A,0.0,0.0,dataset1/0830076284-A_BANDS-S2-L1C.tiff
5450952786-A,0.0,1.0,dataset1/5450952786-A_BANDS-S2-L1C.tiff
5450956628-B,0.0,1.0,dataset1/5450956628-B_BANDS-S2-L1C.tiff
1520312120-A,0.0,0.0,dataset1/1520312120-A_BANDS-S2-L1C.tiff
1520312221-A,0.0,0.0,dataset1/1520312221-A_BANDS-S2-L1C.tiff
0970080125-A,0.0,0.0,dataset1/0970080125-A_BANDS-S2-L1C.tiff
0970080327-A,0.0,0.0,dataset1/0970080327-A_BANDS-S2-L1C.tiff
0950029821-A,0.0,0.0,dataset1/0950029821-A_BANDS-S2-L1C.tiff
1420261468-A,0.0,0.0,dataset1/1420261468-A_BANDS-S2-L1C.tiff
0520465826-A,0.0,0.0,dataset1/0520465826-A_BANDS-S2-L1C.tiff
0690647878-A,0.0,0.0,dataset1/0690647878-A_BANDS-S2-L1C.tiff
1400546624-A,0.0,0.0,dataset1/1400546624-A_BANDS-S2-L1C.tiff
0690028896-A,0.0,0.0,dataset1/0690028896-A_BANDS-S2-L1C.tiff
1420005733-A,0.0,0.0,dataset1/1420005733-A_BANDS-S2-L1C.tiff
0100349530-A,0.0,0.0,dataset1/0100349530-A_BANDS-S2-L1C.tiff
1400900975-A,0.0,0.0,dataset1/1400900975-A_BANDS-S2-L1C.tiff
0160217627-A,0.0,0.0,dataset1/0160217627-A_BANDS-S2-L1C.tiff
1520032234-A,0.0,0.0,dataset1/1520032234-A_BANDS-S2-L1C.tiff
1490154618-C,0.0,0.0,dataset1/1490154618-C_BANDS-S2-L1C.tiff
1490154921-A,0.0,0.0,dataset1/1490154921-A_BANDS-S2-L1C.tiff
1490155931-C,0.0,0.0,dataset1/1490155931-C_BANDS-S2-L1C.tiff
0910018129-A,0.0,0.0,dataset1/0910018129-A_BANDS-S2-L1C.tiff
1520198245-A,0.0,0.0,dataset1/1520198245-A_BANDS-S2-L1C.tiff
6090490358-A,0.0,1.0,dataset1/6090490358-A_BANDS-S2-L1C.tiff
0040108385-A,0.0,0.0,dataset1/0040108385-A_BANDS-S2-L1C.tiff
1450040771-A,0.0,0.0,dataset1/1450040771-A_BANDS-S2-L1C.tiff
1450194254-A,0.0,0.0,dataset1/1450194254-A_BANDS-S2-L1C.tiff
1456197544-A,0.0,0.0,dataset1/1456197544-A_BANDS-S2-L1C.tiff
0060171524-A,0.0,0.0,dataset1/0060171524-A_BANDS-S2-L1C.tiff
0500311549-A,0.0,0.0,dataset1/0500311549-A_BANDS-S2-L1C.tiff
0500311650-A,0.0,0.0,dataset1/0500311650-A_BANDS-S2-L1C.tiff
0500395415-A,0.0,0.0,dataset1/0500395415-A_BANDS-S2-L1C.tiff
1400001000-A,0.0,0.0,dataset1/1400001000-A_BANDS-S2-L1C.tiff
1400587343-A,0.0,0.0,dataset1/1400587343-A_BANDS-S2-L1C.tiff
0100357210-A,0.0,0.0,dataset1/0100357210-A_BANDS-S2-L1C.tiff
0100371960-A,0.0,0.0,dataset1/0100371960-A_BANDS-S2-L1C.tiff
0990010894-A,0.0,0.0,dataset1/0990010894-A_BANDS-S2-L1C.tiff
0990011096-A,0.0,0.0,dataset1/0990011096-A_BANDS-S2-L1C.tiff
8380071284-A,0.9007444168734491,0.09925558312655088,dataset1/8380071284-A_BANDS-S2-L1C.tiff
0100155025-A,0.0,0.0,dataset1/0100155025-A_BANDS-S2-L1C.tiff
0810370433-A,0.0,0.0,dataset1/0810370433-A_BANDS-S2-L1C.tiff
0440040803-A,0.0,0.0,dataset1/0440040803-A_BANDS-S2-L1C.tiff
1430035230-A,0.0,0.0,dataset1/1430035230-A_BANDS-S2-L1C.tiff
1430035331-A,0.0,0.0,dataset1/1430035331-A_BANDS-S2-L1C.tiff
1430440206-A,0.0,0.0,dataset1/1430440206-A_BANDS-S2-L1C.tiff
1490128649-A,0.0,0.0,dataset1/1490128649-A_BANDS-S2-L1C.tiff
1490129356-A,0.0,0.0,dataset1/1490129356-A_BANDS-S2-L1C.tiff
1490305067-A,0.0,0.0,dataset1/1490305067-A_BANDS-S2-L1C.tiff
0170021495-A,0.0,0.0,dataset1/0170021495-A_BANDS-S2-L1C.tiff
0170032108-A,0.0,0.0,dataset1/0170032108-A_BANDS-S2-L1C.tiff
1450185160-A,0.0,0.0,dataset1/1450185160-A_BANDS-S2-L1C.tiff
0050057252-A,0.0,0.0,dataset1/0050057252-A_BANDS-S2-L1C.tiff
0050316223-A,0.0,0.0,dataset1/0050316223-A_BANDS-S2-L1C.tiff
0050383315-A,0.0,0.0,dataset1/0050383315-A_BANDS-S2-L1C.tiff
4940281738-A,1.0,0.0,dataset1/4940281738-A_BANDS-S2-L1C.tiff
4310602804-A,0.0,1.0,dataset1/4310602804-A_BANDS-S2-L1C.tiff
4310602905-A,0.0,1.0,dataset1/4310602905-A_BANDS-S2-L1C.tiff
0510404300-A,0.0,0.0,dataset1/0510404300-A_BANDS-S2-L1C.tiff
0610051083-A,0.0,0.0,dataset1/0610051083-A_BANDS-S2-L1C.tiff
0040115055-A,0.0,0.0,dataset1/0040115055-A_BANDS-S2-L1C.tiff
0040244488-A,0.0,0.0,dataset1/0040244488-A_BANDS-S2-L1C.tiff
1521151471-A,0.0,0.0,dataset1/1521151471-A_BANDS-S2-L1C.tiff
1020312987-A,0.0,0.0,dataset1/1020312987-A_BANDS-S2-L1C.tiff
0440162758-A,0.0,0.0,dataset1/0440162758-A_BANDS-S2-L1C.tiff
0990028880-A,0.0,0.0,dataset1/0990028880-A_BANDS-S2-L1C.tiff
0520195236-A,0.0,0.0,dataset1/0520195236-A_BANDS-S2-L1C.tiff
0520236864-A,0.0,0.0,dataset1/0520236864-A_BANDS-S2-L1C.tiff
0520443800-A,0.0,0.0,dataset1/0520443800-A_BANDS-S2-L1C.tiff
0520443901-A,0.0,0.0,dataset1/0520443901-A_BANDS-S2-L1C.tiff
4310632712-A,0.42598509052183176,0.5740149094781682,dataset1/4310632712-A_BANDS-S2-L1C.tiff
4020325755-A,0.4972375690607735,0.5027624309392266,dataset1/4020325755-A_BANDS-S2-L1C.tiff
1420174572-A,0.26685393258426965,0.0,dataset1/1420174572-A_BANDS-S2-L1C.tiff
5950335765-A,0.2180232558139535,0.7819767441860465,dataset1/5950335765-A_BANDS-S2-L1C.tiff
1520497733-A,0.0,0.0,dataset1/1520497733-A_BANDS-S2-L1C.tiff
1520497935-A,0.0,0.0,dataset1/1520497935-A_BANDS-S2-L1C.tiff
1520498036-A,0.0,0.0,dataset1/1520498036-A_BANDS-S2-L1C.tiff
0160410617-A,0.0,0.0,dataset1/0160410617-A_BANDS-S2-L1C.tiff
0040435256-A,0.0,0.0,dataset1/0040435256-A_BANDS-S2-L1C.tiff
0950010623-A,0.0,0.0,dataset1/0950010623-A_BANDS-S2-L1C.tiff
1400213184-A,0.0,0.0,dataset1/1400213184-A_BANDS-S2-L1C.tiff
0610201637-A,0.0,0.0,dataset1/0610201637-A_BANDS-S2-L1C.tiff
0610201738-A,0.0,0.0,dataset1/0610201738-A_BANDS-S2-L1C.tiff
0610220532-A,0.0,0.0,dataset1/0610220532-A_BANDS-S2-L1C.tiff
0610220633-A,0.0,0.0,dataset1/0610220633-A_BANDS-S2-L1C.tiff
0180258635-A,0.0,0.0,dataset1/0180258635-A_BANDS-S2-L1C.tiff
0180334417-A,0.0,0.0,dataset1/0180334417-A_BANDS-S2-L1C.tiff
0610236696-B,0.0,0.0,dataset1/0610236696-B_BANDS-S2-L1C.tiff
1400452048-A,0.0,0.0,dataset1/1400452048-A_BANDS-S2-L1C.tiff
1400920577-A,0.0,0.0,dataset1/1400920577-A_BANDS-S2-L1C.tiff
1401007675-A,0.0,0.0,dataset1/1401007675-A_BANDS-S2-L1C.tiff
1030121812-A,0.0,0.0,dataset1/1030121812-A_BANDS-S2-L1C.tiff
1450810913-A,0.0,0.0,dataset1/1450810913-A_BANDS-S2-L1C.tiff
0520252022-A,0.0,0.0,dataset1/0520252022-A_BANDS-S2-L1C.tiff
0520487246-A,0.0,0.0,dataset1/0520487246-A_BANDS-S2-L1C.tiff
0850179435-A,0.0,0.0,dataset1/0850179435-A_BANDS-S2-L1C.tiff
0050313900-A,0.0,0.0,dataset1/0050313900-A_BANDS-S2-L1C.tiff
0500063793-A,0.0,0.0,dataset1/0500063793-A_BANDS-S2-L1C.tiff
1030011775-A,0.0,1.0,dataset1/1030011775-A_BANDS-S2-L1C.tiff
1030021576-A,0.0,0.0,dataset1/1030021576-A_BANDS-S2-L1C.tiff
0790035391-A,0.0,0.0,dataset1/0790035391-A_BANDS-S2-L1C.tiff
0790065000-A,0.0,0.0,dataset1/0790065000-A_BANDS-S2-L1C.tiff
0040139105-A,0.0,0.0,dataset1/0040139105-A_BANDS-S2-L1C.tiff
5950633940-A,1.0,0.0,dataset1/5950633940-A_BANDS-S2-L1C.tiff
1020374827-A,0.0,0.0,dataset1/1020374827-A_BANDS-S2-L1C.tiff
1020374928-A,0.0,0.0,dataset1/1020374928-A_BANDS-S2-L1C.tiff
0990358478-A,0.0,0.0,dataset1/0990358478-A_BANDS-S2-L1C.tiff
0690277258-A,1.0,0.0,dataset1/0690277258-A_BANDS-S2-L1C.tiff
0690603422-A,1.0,0.0,dataset1/0690603422-A_BANDS-S2-L1C.tiff
0050437269-A,0.0,0.0,dataset1/0050437269-A_BANDS-S2-L1C.tiff
0850168523-A,0.0,0.0,dataset1/0850168523-A_BANDS-S2-L1C.tiff
0850183172-A,0.0,0.0,dataset1/0850183172-A_BANDS-S2-L1C.tiff
0890020870-A,0.0,0.0,dataset1/0890020870-A_BANDS-S2-L1C.tiff
0790017005-A,0.0,0.0,dataset1/0790017005-A_BANDS-S2-L1C.tiff
0790116328-A,0.0,0.0,dataset1/0790116328-A_BANDS-S2-L1C.tiff
0500236474-A,0.0,0.0,dataset1/0500236474-A_BANDS-S2-L1C.tiff
1520219059-A,0.0,0.0,dataset1/1520219059-A_BANDS-S2-L1C.tiff
5990069995-B,0.9259259259259259,0.0,dataset1/5990069995-B_BANDS-S2-L1C.tiff
5990492250-D,1.0,0.0,dataset1/5990492250-D_BANDS-S2-L1C.tiff
8630005730-A,0.72,0.28,dataset1/8630005730-A_BANDS-S2-L1C.tiff
8630244893-A,0.7354497354497355,0.26455026455026454,dataset1/8630244893-A_BANDS-S2-L1C.tiff
8630244994-A,0.7092198581560284,0.2907801418439716,dataset1/8630244994-A_BANDS-S2-L1C.tiff
0430001101-A,0.0,0.0,dataset1/0430001101-A_BANDS-S2-L1C.tiff
1520182784-A,0.0,0.0,dataset1/1520182784-A_BANDS-S2-L1C.tiff
0040710896-A,0.0,0.0,dataset1/0040710896-A_BANDS-S2-L1C.tiff
0040767581-A,0.0,0.0,dataset1/0040767581-A_BANDS-S2-L1C.tiff
0040806684-A,0.0,0.0,dataset1/0040806684-A_BANDS-S2-L1C.tiff
1740439371-A,0.0,0.8421052631578947,dataset1/1740439371-A_BANDS-S2-L1C.tiff
0510251120-A,0.0,0.0,dataset1/0510251120-A_BANDS-S2-L1C.tiff
1020445151-A,0.0,0.0,dataset1/1020445151-A_BANDS-S2-L1C.tiff
0790034179-A,0.0,0.0,dataset1/0790034179-A_BANDS-S2-L1C.tiff
0790091066-A,0.0,0.0,dataset1/0790091066-A_BANDS-S2-L1C.tiff
0790091167-A,0.0,0.0,dataset1/0790091167-A_BANDS-S2-L1C.tiff
8870239869-A,0.0,1.0,dataset1/8870239869-A_BANDS-S2-L1C.tiff
0150270275-A,0.0,0.0,dataset1/0150270275-A_BANDS-S2-L1C.tiff
0100587481-A,0.0,0.0,dataset1/0100587481-A_BANDS-S2-L1C.tiff
0100587784-A,0.0,0.0,dataset1/0100587784-A_BANDS-S2-L1C.tiff
1450806364-A,0.0,0.0,dataset1/1450806364-A_BANDS-S2-L1C.tiff
1450827279-A,0.0,0.0,dataset1/1450827279-A_BANDS-S2-L1C.tiff
1450338037-A,0.0,0.0,dataset1/1450338037-A_BANDS-S2-L1C.tiff
0100060954-B,0.0,0.0,dataset1/0100060954-B_BANDS-S2-L1C.tiff
1450273874-A,0.0,0.0,dataset1/1450273874-A_BANDS-S2-L1C.tiff
8890013119-B,0.4610169491525424,0.5389830508474577,dataset1/8890013119-B_BANDS-S2-L1C.tiff
0600093126-A,0.0,0.0,dataset1/0600093126-A_BANDS-S2-L1C.tiff
0600093328-A,0.0,0.0,dataset1/0600093328-A_BANDS-S2-L1C.tiff
0600116364-A,0.0,0.0,dataset1/0600116364-A_BANDS-S2-L1C.tiff
0060217802-A,0.0,0.0,dataset1/0060217802-A_BANDS-S2-L1C.tiff
1420207716-A,0.0,0.0,dataset1/1420207716-A_BANDS-S2-L1C.tiff
1060013572-A,0.0,0.0,dataset1/1060013572-A_BANDS-S2-L1C.tiff
0040145367-A,0.0,0.0,dataset1/0040145367-A_BANDS-S2-L1C.tiff
0040549333-A,0.0,0.0,dataset1/0040549333-A_BANDS-S2-L1C.tiff
0040104547-A,0.0,0.0,dataset1/0040104547-A_BANDS-S2-L1C.tiff
0040131526-A,0.0,0.0,dataset1/0040131526-A_BANDS-S2-L1C.tiff
0040153855-A,0.0,0.0,dataset1/0040153855-A_BANDS-S2-L1C.tiff
0040342401-A,0.0,0.0,dataset1/0040342401-A_BANDS-S2-L1C.tiff
0040467992-A,0.0,0.0,dataset1/0040467992-A_BANDS-S2-L1C.tiff
0730147389-A,0.0,0.0,dataset1/0730147389-A_BANDS-S2-L1C.tiff
1521018200-A,0.0,0.0,dataset1/1521018200-A_BANDS-S2-L1C.tiff
0050476675-A,0.0,0.0,dataset1/0050476675-A_BANDS-S2-L1C.tiff
0050536996-B,0.0,0.0,dataset1/0050536996-B_BANDS-S2-L1C.tiff
1420351701-A,0.0,0.0,dataset1/1420351701-A_BANDS-S2-L1C.tiff
0190015522-A,0.0,0.0,dataset1/0190015522-A_BANDS-S2-L1C.tiff
0100420864-A,0.0,0.0,dataset1/0100420864-A_BANDS-S2-L1C.tiff
0100569701-A,0.0,0.0,dataset1/0100569701-A_BANDS-S2-L1C.tiff
0100588693-A,0.0,0.0,dataset1/0100588693-A_BANDS-S2-L1C.tiff
1020350676-A,0.0,0.0,dataset1/1020350676-A_BANDS-S2-L1C.tiff
1020432320-A,0.0,0.0,dataset1/1020432320-A_BANDS-S2-L1C.tiff
0440319675-A,0.0,0.0,dataset1/0440319675-A_BANDS-S2-L1C.tiff
5640040344-A,0.5084745762711864,0.4915254237288136,dataset1/5640040344-A_BANDS-S2-L1C.tiff
0610364618-A,0.0,0.0,dataset1/0610364618-A_BANDS-S2-L1C.tiff
2880260204-A,0.8300492610837439,0.0,dataset1/2880260204-A_BANDS-S2-L1C.tiff
1400099616-A,0.0,0.0,dataset1/1400099616-A_BANDS-S2-L1C.tiff
0090149776-A,0.0,0.0,dataset1/0090149776-A_BANDS-S2-L1C.tiff
0090150685-A,0.0,0.0,dataset1/0090150685-A_BANDS-S2-L1C.tiff
0090150988-A,0.0,0.0,dataset1/0090150988-A_BANDS-S2-L1C.tiff
0090151089-A,0.0,0.0,dataset1/0090151089-A_BANDS-S2-L1C.tiff
5820101545-A,0.7836990595611285,0.21630094043887146,dataset1/5820101545-A_BANDS-S2-L1C.tiff
0180151733-A,0.0,0.0,dataset1/0180151733-A_BANDS-S2-L1C.tiff
0840122555-A,0.0,0.0,dataset1/0840122555-A_BANDS-S2-L1C.tiff
5630407133-A,0.0,1.0,dataset1/5630407133-A_BANDS-S2-L1C.tiff
0190018754-A,0.0,0.0,dataset1/0190018754-A_BANDS-S2-L1C.tiff
0190018855-A,0.0,0.0,dataset1/0190018855-A_BANDS-S2-L1C.tiff
0980598359-A,0.0,0.0,dataset1/0980598359-A_BANDS-S2-L1C.tiff
0520254345-D,0.0,0.0,dataset1/0520254345-D_BANDS-S2-L1C.tiff
0520419952-A,0.0,0.0,dataset1/0520419952-A_BANDS-S2-L1C.tiff
0830065877-A,0.0,0.0,dataset1/0830065877-A_BANDS-S2-L1C.tiff
0100150779-B,0.0,0.0,dataset1/0100150779-B_BANDS-S2-L1C.tiff
0100631941-A,0.0,0.0,dataset1/0100631941-A_BANDS-S2-L1C.tiff
0100632143-A,0.0,0.0,dataset1/0100632143-A_BANDS-S2-L1C.tiff
0520057820-A,0.0,0.0,dataset1/0520057820-A_BANDS-S2-L1C.tiff
0520383374-A,0.0,0.0,dataset1/0520383374-A_BANDS-S2-L1C.tiff
1490265358-A,0.0,0.0,dataset1/1490265358-A_BANDS-S2-L1C.tiff
1080401053-A,0.0,0.0,dataset1/1080401053-A_BANDS-S2-L1C.tiff
1080644563-A,0.0,0.0,dataset1/1080644563-A_BANDS-S2-L1C.tiff
0690583820-A,0.0,0.0,dataset1/0690583820-A_BANDS-S2-L1C.tiff
0100078940-A,0.0,0.0,dataset1/0100078940-A_BANDS-S2-L1C.tiff
0100115417-A,0.0,0.0,dataset1/0100115417-A_BANDS-S2-L1C.tiff
0100115619-A,0.0,0.0,dataset1/0100115619-A_BANDS-S2-L1C.tiff
0100579094-A,0.0,0.0,dataset1/0100579094-A_BANDS-S2-L1C.tiff
0100763091-A,0.0,0.0,dataset1/0100763091-A_BANDS-S2-L1C.tiff
0100766024-A,0.0,0.0,dataset1/0100766024-A_BANDS-S2-L1C.tiff
0100803309-A,0.0,0.0,dataset1/0100803309-A_BANDS-S2-L1C.tiff
1420070094-A,0.0,0.0,dataset1/1420070094-A_BANDS-S2-L1C.tiff
0100321945-A,0.0,0.0,dataset1/0100321945-A_BANDS-S2-L1C.tiff
0100613147-A,0.0,0.0,dataset1/0100613147-A_BANDS-S2-L1C.tiff
0100831904-A,0.0,0.0,dataset1/0100831904-A_BANDS-S2-L1C.tiff
0500223845-A,0.0,0.0,dataset1/0500223845-A_BANDS-S2-L1C.tiff
0500227683-A,0.0,0.0,dataset1/0500227683-A_BANDS-S2-L1C.tiff
0060579934-A,0.0,0.0,dataset1/0060579934-A_BANDS-S2-L1C.tiff
2710065115-A,0.0,1.0,dataset1/2710065115-A_BANDS-S2-L1C.tiff
2840343488-A,0.0,1.0,dataset1/2840343488-A_BANDS-S2-L1C.tiff
0820109536-A,0.0,0.0,dataset1/0820109536-A_BANDS-S2-L1C.tiff
0820245538-B,0.0,0.0,dataset1/0820245538-B_BANDS-S2-L1C.tiff
0690198850-A,0.0,0.0,dataset1/0690198850-A_BANDS-S2-L1C.tiff
0690433670-A,0.0,0.0,dataset1/0690433670-A_BANDS-S2-L1C.tiff
0690566642-A,0.0,0.0,dataset1/0690566642-A_BANDS-S2-L1C.tiff
0690264124-A,0.0,0.0,dataset1/0690264124-A_BANDS-S2-L1C.tiff
0690263619-A,0.0,0.0,dataset1/0690263619-A_BANDS-S2-L1C.tiff
0460130917-A,0.0,0.0,dataset1/0460130917-A_BANDS-S2-L1C.tiff
0690400025-A,0.0,0.0,dataset1/0690400025-A_BANDS-S2-L1C.tiff
0690407907-A,0.0,0.0,dataset1/0690407907-A_BANDS-S2-L1C.tiff
0440144570-A,0.0,0.0,dataset1/0440144570-A_BANDS-S2-L1C.tiff
0440144671-A,0.0,0.0,dataset1/0440144671-A_BANDS-S2-L1C.tiff
0990239553-A,0.0,0.0,dataset1/0990239553-A_BANDS-S2-L1C.tiff
0990360805-A,0.0,0.0,dataset1/0990360805-A_BANDS-S2-L1C.tiff
0440463357-A,0.0,0.0,dataset1/0440463357-A_BANDS-S2-L1C.tiff
0690108318-A,0.0,0.0,dataset1/0690108318-A_BANDS-S2-L1C.tiff
0690607563-A,0.0,0.0,dataset1/0690607563-A_BANDS-S2-L1C.tiff
1060052069-A,0.0,0.0,dataset1/1060052069-A_BANDS-S2-L1C.tiff
1521028506-A,0.0,0.0,dataset1/1521028506-A_BANDS-S2-L1C.tiff
1521028607-A,0.0,0.0,dataset1/1521028607-A_BANDS-S2-L1C.tiff
1521028708-A,0.0,0.0,dataset1/1521028708-A_BANDS-S2-L1C.tiff
1450447161-A,0.0,0.0,dataset1/1450447161-A_BANDS-S2-L1C.tiff
4930457961-A,0.0,0.2824858757062147,dataset1/4930457961-A_BANDS-S2-L1C.tiff
1456023247-A,0.0,0.0,dataset1/1456023247-A_BANDS-S2-L1C.tiff
7610113576-A,0.0,0.6302521008403361,dataset1/7610113576-A_BANDS-S2-L1C.tiff
0810341030-A,0.0,0.0,dataset1/0810341030-A_BANDS-S2-L1C.tiff
0040525586-A,0.0,0.0,dataset1/0040525586-A_BANDS-S2-L1C.tiff
0040713122-B,0.0,0.0,dataset1/0040713122-B_BANDS-S2-L1C.tiff
0040713122-A,0.0,0.0,dataset1/0040713122-A_BANDS-S2-L1C.tiff
1456181073-A,0.0,0.0,dataset1/1456181073-A_BANDS-S2-L1C.tiff
1020013806-A,0.0,0.0,dataset1/1020013806-A_BANDS-S2-L1C.tiff
1020015927-A,0.0,0.0,dataset1/1020015927-A_BANDS-S2-L1C.tiff
1020205984-A,0.0,0.0,dataset1/1020205984-A_BANDS-S2-L1C.tiff
1020234478-A,0.0,0.0,dataset1/1020234478-A_BANDS-S2-L1C.tiff
1020343606-A,0.0,0.0,dataset1/1020343606-A_BANDS-S2-L1C.tiff
1020343808-A,0.0,0.0,dataset1/1020343808-A_BANDS-S2-L1C.tiff
1020415344-A,0.0,0.0,dataset1/1020415344-A_BANDS-S2-L1C.tiff
1020526892-A,0.0,0.0,dataset1/1020526892-A_BANDS-S2-L1C.tiff
1020545686-A,0.0,0.0,dataset1/1020545686-A_BANDS-S2-L1C.tiff
1020558925-A,0.0,0.0,dataset1/1020558925-A_BANDS-S2-L1C.tiff
5350704906-A,0.0,1.0,dataset1/5350704906-A_BANDS-S2-L1C.tiff
5350705411-A,0.0,1.0,dataset1/5350705411-A_BANDS-S2-L1C.tiff
5630036008-A,0.0,1.0,dataset1/5630036008-A_BANDS-S2-L1C.tiff
5630118052-A,0.0,1.0,dataset1/5630118052-A_BANDS-S2-L1C.tiff
2080689507-B,0.0,1.0,dataset1/2080689507-B_BANDS-S2-L1C.tiff
2520020388-A,0.0,1.0,dataset1/2520020388-A_BANDS-S2-L1C.tiff
2520264205-A,1.0,0.0,dataset1/2520264205-A_BANDS-S2-L1C.tiff
0440288555-B,0.0,0.0,dataset1/0440288555-B_BANDS-S2-L1C.tiff
1740187373-A,1.0,0.0,dataset1/1740187373-A_BANDS-S2-L1C.tiff
1740187575-A,1.0,0.0,dataset1/1740187575-A_BANDS-S2-L1C.tiff
1450732707-A,0.0,0.0,dataset1/1450732707-A_BANDS-S2-L1C.tiff
9260246860-A,0.8591065292096219,0.140893470790378,dataset1/9260246860-A_BANDS-S2-L1C.tiff
4240127553-A,0.0,1.0,dataset1/4240127553-A_BANDS-S2-L1C.tiff
0440178421-A,0.0,0.0,dataset1/0440178421-A_BANDS-S2-L1C.tiff
2880086210-A,0.0,1.0,dataset1/2880086210-A_BANDS-S2-L1C.tiff
